date,plant_id,plant_name,energy_source,mwh_produced
2022-05-17,PL01,Vaasa Plant,Wind,90
2022-05-17,PL02,Espoo Plant,Solar,34
2022-05-17,PL03,Oulu Plant,Biomass,300
2022-05-17,PL04,Tampere Plant,Nuclear,1102
2022-05-17,PL05,Rovaniemi Plant,Hydro,415
2022-05-18,PL01,Vaasa Plant,Wind,95
2022-05-18,PL02,Espoo Plant,Solar,54
2022-05-18,PL03,Oulu Plant,Biomass,316
2022-05-18,PL04,Tampere Plant,Nuclear,1112
2022-05-18,PL05,Rovaniemi Plant,Hydro,403
2022-05-19,PL01,Vaasa Plant,Wind,84
2022-05-19,PL02,Espoo Plant,Solar,53
2022-05-19,PL03,Oulu Plant,Biomass,292
2022-05-19,PL04,Tampere Plant,Nuclear,1099
2022-05-19,PL05,Rovaniemi Plant,Hydro,398
2022-05-20,PL01,Vaasa Plant,Wind,102
2022-05-20,PL02,Espoo Plant,Solar,34
2022-05-20,PL03,Oulu Plant,Biomass,298
2022-05-20,PL04,Tampere Plant,Nuclear,1099
2022-05-20,PL05,Rovaniemi Plant,Hydro,393
2022-05-21,PL01,Vaasa Plant,Wind,97
2022-05-21,PL02,Espoo Plant,Solar,66
2022-05-21,PL03,Oulu Plant,Biomass,312
2022-05-21,PL04,Tampere Plant,Nuclear,1105
2022-05-21,PL05,Rovaniemi Plant,Hydro,394
2022-05-22,PL01,Vaasa Plant,Wind,100
2022-05-22,PL02,Espoo Plant,Solar,55
2022-05-22,PL03,Oulu Plant,Biomass,295
2022-05-22,PL04,Tampere Plant,Nuclear,1114
2022-05-22,PL05,Rovaniemi Plant,Hydro,394
2022-05-23,PL01,Vaasa Plant,Wind,106
2022-05-23,PL02,Espoo Plant,Solar,36
2022-05-23,PL03,Oulu Plant,Biomass,296
2022-05-23,PL04,Tampere Plant,Nuclear,1105
2022-05-23,PL05,Rovaniemi Plant,Hydro,396
2022-05-24,PL01,Vaasa Plant,Wind,96
2022-05-24,PL02,Espoo Plant,Solar,30
2022-05-24,PL03,Oulu Plant,Biomass,286
2022-05-24,PL04,Tampere Plant,Nuclear,1114
2022-05-24,PL05,Rovaniemi Plant,Hydro,387
2022-05-25,PL01,Vaasa Plant,Wind,81
2022-05-25,PL02,Espoo Plant,Solar,40
2022-05-25,PL03,Oulu Plant,Biomass,288
2022-05-25,PL04,Tampere Plant,Nuclear,1111
2022-05-25,PL05,Rovaniemi Plant,Hydro,403
2022-05-26,PL01,Vaasa Plant,Wind,111
2022-05-26,PL02,Espoo Plant,Solar,54
2022-05-26,PL03,Oulu Plant,Biomass,309
2022-05-26,PL04,Tampere Plant,Nuclear,1104
2022-05-26,PL05,Rovaniemi Plant,Hydro,417
2022-05-27,PL01,Vaasa Plant,Wind,111
2022-05-27,PL02,Espoo Plant,Solar,48
2022-05-27,PL03,Oulu Plant,Biomass,290
2022-05-27,PL04,Tampere Plant,Nuclear,1083
2022-05-27,PL05,Rovaniemi Plant,Hydro,399
2022-05-28,PL01,Vaasa Plant,Wind,87
2022-05-28,PL02,Espoo Plant,Solar,66
2022-05-28,PL03,Oulu Plant,Biomass,310
2022-05-28,PL04,Tampere Plant,Nuclear,1096
2022-05-28,PL05,Rovaniemi Plant,Hydro,386
2022-05-29,PL01,Vaasa Plant,Wind,97
2022-05-29,PL02,Espoo Plant,Solar,62
2022-05-29,PL03,Oulu Plant,Biomass,301
2022-05-29,PL04,Tampere Plant,Nuclear,1100
2022-05-29,PL05,Rovaniemi Plant,Hydro,382
2022-05-30,PL01,Vaasa Plant,Wind,85
2022-05-30,PL02,Espoo Plant,Solar,31
2022-05-30,PL03,Oulu Plant,Biomass,311
2022-05-30,PL04,Tampere Plant,Nuclear,1113
2022-05-30,PL05,Rovaniemi Plant,Hydro,389
2022-05-31,PL01,Vaasa Plant,Wind,102
2022-05-31,PL02,Espoo Plant,Solar,52
2022-05-31,PL03,Oulu Plant,Biomass,309
2022-05-31,PL04,Tampere Plant,Nuclear,1098
2022-05-31,PL05,Rovaniemi Plant,Hydro,407
2022-06-01,PL01,Vaasa Plant,Wind,84
2022-06-01,PL02,Espoo Plant,Solar,31
2022-06-01,PL03,Oulu Plant,Biomass,296
2022-06-01,PL04,Tampere Plant,Nuclear,1114
2022-06-01,PL05,Rovaniemi Plant,Hydro,400
2022-06-02,PL01,Vaasa Plant,Wind,88
2022-06-02,PL02,Espoo Plant,Solar,48
2022-06-02,PL03,Oulu Plant,Biomass,308
2022-06-02,PL04,Tampere Plant,Nuclear,1118
2022-06-02,PL05,Rovaniemi Plant,Hydro,415
2022-06-03,PL01,Vaasa Plant,Wind,81
2022-06-03,PL02,Espoo Plant,Solar,67
2022-06-03,PL03,Oulu Plant,Biomass,316
2022-06-03,PL04,Tampere Plant,Nuclear,1101
2022-06-03,PL05,Rovaniemi Plant,Hydro,407
2022-06-04,PL01,Vaasa Plant,Wind,101
2022-06-04,PL02,Espoo Plant,Solar,69
2022-06-04,PL03,Oulu Plant,Biomass,312
2022-06-04,PL04,Tampere Plant,Nuclear,1089
2022-06-04,PL05,Rovaniemi Plant,Hydro,405
2022-06-05,PL01,Vaasa Plant,Wind,107
2022-06-05,PL02,Espoo Plant,Solar,40
2022-06-05,PL03,Oulu Plant,Biomass,289
2022-06-05,PL04,Tampere Plant,Nuclear,1108
2022-06-05,PL05,Rovaniemi Plant,Hydro,397
2022-06-06,PL01,Vaasa Plant,Wind,115
2022-06-06,PL02,Espoo Plant,Solar,32
2022-06-06,PL03,Oulu Plant,Biomass,299
2022-06-06,PL04,Tampere Plant,Nuclear,1090
2022-06-06,PL05,Rovaniemi Plant,Hydro,381
2022-06-07,PL01,Vaasa Plant,Wind,103
2022-06-07,PL02,Espoo Plant,Solar,56
2022-06-07,PL03,Oulu Plant,Biomass,282
2022-06-07,PL04,Tampere Plant,Nuclear,1083
2022-06-07,PL05,Rovaniemi Plant,Hydro,383
2022-06-08,PL01,Vaasa Plant,Wind,92
2022-06-08,PL02,Espoo Plant,Solar,64
2022-06-08,PL03,Oulu Plant,Biomass,296
2022-06-08,PL04,Tampere Plant,Nuclear,1105
2022-06-08,PL05,Rovaniemi Plant,Hydro,416
2022-06-09,PL01,Vaasa Plant,Wind,83
2022-06-09,PL02,Espoo Plant,Solar,34
2022-06-09,PL03,Oulu Plant,Biomass,303
2022-06-09,PL04,Tampere Plant,Nuclear,1100
2022-06-09,PL05,Rovaniemi Plant,Hydro,413
2022-06-10,PL01,Vaasa Plant,Wind,114
2022-06-10,PL02,Espoo Plant,Solar,41
2022-06-10,PL03,Oulu Plant,Biomass,305
2022-06-10,PL04,Tampere Plant,Nuclear,1101
2022-06-10,PL05,Rovaniemi Plant,Hydro,416
2022-06-11,PL01,Vaasa Plant,Wind,116
2022-06-11,PL02,Espoo Plant,Solar,46
2022-06-11,PL03,Oulu Plant,Biomass,300
2022-06-11,PL04,Tampere Plant,Nuclear,1088
2022-06-11,PL05,Rovaniemi Plant,Hydro,409
2022-06-12,PL01,Vaasa Plant,Wind,99
2022-06-12,PL02,Espoo Plant,Solar,63
2022-06-12,PL03,Oulu Plant,Biomass,287
2022-06-12,PL04,Tampere Plant,Nuclear,1080
2022-06-12,PL05,Rovaniemi Plant,Hydro,413
2022-06-13,PL01,Vaasa Plant,Wind,108
2022-06-13,PL02,Espoo Plant,Solar,69
2022-06-13,PL03,Oulu Plant,Biomass,295
2022-06-13,PL04,Tampere Plant,Nuclear,1106
2022-06-13,PL05,Rovaniemi Plant,Hydro,402
2022-06-14,PL01,Vaasa Plant,Wind,109
2022-06-14,PL02,Espoo Plant,Solar,47
2022-06-14,PL03,Oulu Plant,Biomass,289
2022-06-14,PL04,Tampere Plant,Nuclear,1105
2022-06-14,PL05,Rovaniemi Plant,Hydro,396
2022-06-15,PL01,Vaasa Plant,Wind,105
2022-06-15,PL02,Espoo Plant,Solar,41
2022-06-15,PL03,Oulu Plant,Biomass,286
2022-06-15,PL04,Tampere Plant,Nuclear,1109
2022-06-15,PL05,Rovaniemi Plant,Hydro,401
2022-06-16,PL01,Vaasa Plant,Wind,119
2022-06-16,PL02,Espoo Plant,Solar,43
2022-06-16,PL03,Oulu Plant,Biomass,282
2022-06-16,PL04,Tampere Plant,Nuclear,1096
2022-06-16,PL05,Rovaniemi Plant,Hydro,405
2022-06-17,PL01,Vaasa Plant,Wind,101
2022-06-17,PL02,Espoo Plant,Solar,56
2022-06-17,PL03,Oulu Plant,Biomass,285
2022-06-17,PL04,Tampere Plant,Nuclear,1092
2022-06-17,PL05,Rovaniemi Plant,Hydro,402
2022-06-18,PL01,Vaasa Plant,Wind,104
2022-06-18,PL02,Espoo Plant,Solar,46
2022-06-18,PL03,Oulu Plant,Biomass,317
2022-06-18,PL04,Tampere Plant,Nuclear,1106
2022-06-18,PL05,Rovaniemi Plant,Hydro,409
2022-06-19,PL01,Vaasa Plant,Wind,84
2022-06-19,PL02,Espoo Plant,Solar,35
2022-06-19,PL03,Oulu Plant,Biomass,284
2022-06-19,PL04,Tampere Plant,Nuclear,1093
2022-06-19,PL05,Rovaniemi Plant,Hydro,380
2022-06-20,PL01,Vaasa Plant,Wind,116
2022-06-20,PL02,Espoo Plant,Solar,37
2022-06-20,PL03,Oulu Plant,Biomass,286
2022-06-20,PL04,Tampere Plant,Nuclear,1095
2022-06-20,PL05,Rovaniemi Plant,Hydro,406
2022-06-21,PL01,Vaasa Plant,Wind,93
2022-06-21,PL02,Espoo Plant,Solar,33
2022-06-21,PL03,Oulu Plant,Biomass,314
2022-06-21,PL04,Tampere Plant,Nuclear,1096
2022-06-21,PL05,Rovaniemi Plant,Hydro,412
2022-06-22,PL01,Vaasa Plant,Wind,98
2022-06-22,PL02,Espoo Plant,Solar,43
2022-06-22,PL03,Oulu Plant,Biomass,317
2022-06-22,PL04,Tampere Plant,Nuclear,1086
2022-06-22,PL05,Rovaniemi Plant,Hydro,419
2022-06-23,PL01,Vaasa Plant,Wind,119
2022-06-23,PL02,Espoo Plant,Solar,60
2022-06-23,PL03,Oulu Plant,Biomass,300
2022-06-23,PL04,Tampere Plant,Nuclear,1090
2022-06-23,PL05,Rovaniemi Plant,Hydro,382
2022-06-24,PL01,Vaasa Plant,Wind,99
2022-06-24,PL02,Espoo Plant,Solar,58
2022-06-24,PL03,Oulu Plant,Biomass,310
2022-06-24,PL04,Tampere Plant,Nuclear,1099
2022-06-24,PL05,Rovaniemi Plant,Hydro,416
2022-06-25,PL01,Vaasa Plant,Wind,84
2022-06-25,PL02,Espoo Plant,Solar,45
2022-06-25,PL03,Oulu Plant,Biomass,312
2022-06-25,PL04,Tampere Plant,Nuclear,1105
2022-06-25,PL05,Rovaniemi Plant,Hydro,382
2022-06-26,PL01,Vaasa Plant,Wind,84
2022-06-26,PL02,Espoo Plant,Solar,34
2022-06-26,PL03,Oulu Plant,Biomass,314
2022-06-26,PL04,Tampere Plant,Nuclear,1096
2022-06-26,PL05,Rovaniemi Plant,Hydro,414
2022-06-27,PL01,Vaasa Plant,Wind,118
2022-06-27,PL02,Espoo Plant,Solar,32
2022-06-27,PL03,Oulu Plant,Biomass,295
2022-06-27,PL04,Tampere Plant,Nuclear,1086
2022-06-27,PL05,Rovaniemi Plant,Hydro,409
2022-06-28,PL01,Vaasa Plant,Wind,108
2022-06-28,PL02,Espoo Plant,Solar,42
2022-06-28,PL03,Oulu Plant,Biomass,308
2022-06-28,PL04,Tampere Plant,Nuclear,1099
2022-06-28,PL05,Rovaniemi Plant,Hydro,403
2022-06-29,PL01,Vaasa Plant,Wind,83
2022-06-29,PL02,Espoo Plant,Solar,47
2022-06-29,PL03,Oulu Plant,Biomass,312
2022-06-29,PL04,Tampere Plant,Nuclear,1083
2022-06-29,PL05,Rovaniemi Plant,Hydro,385
2022-06-30,PL01,Vaasa Plant,Wind,85
2022-06-30,PL02,Espoo Plant,Solar,65
2022-06-30,PL03,Oulu Plant,Biomass,319
2022-06-30,PL04,Tampere Plant,Nuclear,1093
2022-06-30,PL05,Rovaniemi Plant,Hydro,385
2022-07-01,PL01,Vaasa Plant,Wind,97
2022-07-01,PL02,Espoo Plant,Solar,66
2022-07-01,PL03,Oulu Plant,Biomass,283
2022-07-01,PL04,Tampere Plant,Nuclear,1108
2022-07-01,PL05,Rovaniemi Plant,Hydro,402
2022-07-02,PL01,Vaasa Plant,Wind,119
2022-07-02,PL02,Espoo Plant,Solar,64
2022-07-02,PL03,Oulu Plant,Biomass,295
2022-07-02,PL04,Tampere Plant,Nuclear,1104
2022-07-02,PL05,Rovaniemi Plant,Hydro,385
2022-07-03,PL01,Vaasa Plant,Wind,112
2022-07-03,PL02,Espoo Plant,Solar,34
2022-07-03,PL03,Oulu Plant,Biomass,307
2022-07-03,PL04,Tampere Plant,Nuclear,1089
2022-07-03,PL05,Rovaniemi Plant,Hydro,381
2022-07-04,PL01,Vaasa Plant,Wind,113
2022-07-04,PL02,Espoo Plant,Solar,48
2022-07-04,PL03,Oulu Plant,Biomass,296
2022-07-04,PL04,Tampere Plant,Nuclear,1094
2022-07-04,PL05,Rovaniemi Plant,Hydro,387
2022-07-05,PL01,Vaasa Plant,Wind,91
2022-07-05,PL02,Espoo Plant,Solar,35
2022-07-05,PL03,Oulu Plant,Biomass,289
2022-07-05,PL04,Tampere Plant,Nuclear,1081
2022-07-05,PL05,Rovaniemi Plant,Hydro,385
2022-07-06,PL01,Vaasa Plant,Wind,85
2022-07-06,PL02,Espoo Plant,Solar,60
2022-07-06,PL03,Oulu Plant,Biomass,287
2022-07-06,PL04,Tampere Plant,Nuclear,1087
2022-07-06,PL05,Rovaniemi Plant,Hydro,395
2022-07-07,PL01,Vaasa Plant,Wind,110
2022-07-07,PL02,Espoo Plant,Solar,33
2022-07-07,PL03,Oulu Plant,Biomass,296
2022-07-07,PL04,Tampere Plant,Nuclear,1093
2022-07-07,PL05,Rovaniemi Plant,Hydro,411
2022-07-08,PL01,Vaasa Plant,Wind,81
2022-07-08,PL02,Espoo Plant,Solar,52
2022-07-08,PL03,Oulu Plant,Biomass,288
2022-07-08,PL04,Tampere Plant,Nuclear,1089
2022-07-08,PL05,Rovaniemi Plant,Hydro,381
2022-07-09,PL01,Vaasa Plant,Wind,85
2022-07-09,PL02,Espoo Plant,Solar,60
2022-07-09,PL03,Oulu Plant,Biomass,312
2022-07-09,PL04,Tampere Plant,Nuclear,1095
2022-07-09,PL05,Rovaniemi Plant,Hydro,380
2022-07-10,PL01,Vaasa Plant,Wind,106
2022-07-10,PL02,Espoo Plant,Solar,39
2022-07-10,PL03,Oulu Plant,Biomass,301
2022-07-10,PL04,Tampere Plant,Nuclear,1110
2022-07-10,PL05,Rovaniemi Plant,Hydro,411
2022-07-11,PL01,Vaasa Plant,Wind,113
2022-07-11,PL02,Espoo Plant,Solar,33
2022-07-11,PL03,Oulu Plant,Biomass,301
2022-07-11,PL04,Tampere Plant,Nuclear,1118
2022-07-11,PL05,Rovaniemi Plant,Hydro,408
2022-07-12,PL01,Vaasa Plant,Wind,96
2022-07-12,PL02,Espoo Plant,Solar,60
2022-07-12,PL03,Oulu Plant,Biomass,316
2022-07-12,PL04,Tampere Plant,Nuclear,1092
2022-07-12,PL05,Rovaniemi Plant,Hydro,394
2022-07-13,PL01,Vaasa Plant,Wind,101
2022-07-13,PL02,Espoo Plant,Solar,50
2022-07-13,PL03,Oulu Plant,Biomass,304
2022-07-13,PL04,Tampere Plant,Nuclear,1111
2022-07-13,PL05,Rovaniemi Plant,Hydro,411
2022-07-14,PL01,Vaasa Plant,Wind,89
2022-07-14,PL02,Espoo Plant,Solar,35
2022-07-14,PL03,Oulu Plant,Biomass,284
2022-07-14,PL04,Tampere Plant,Nuclear,1106
2022-07-14,PL05,Rovaniemi Plant,Hydro,401
2022-07-15,PL01,Vaasa Plant,Wind,107
2022-07-15,PL02,Espoo Plant,Solar,36
2022-07-15,PL03,Oulu Plant,Biomass,303
2022-07-15,PL04,Tampere Plant,Nuclear,1087
2022-07-15,PL05,Rovaniemi Plant,Hydro,382
2022-07-16,PL01,Vaasa Plant,Wind,85
2022-07-16,PL02,Espoo Plant,Solar,34
2022-07-16,PL03,Oulu Plant,Biomass,284
2022-07-16,PL04,Tampere Plant,Nuclear,1092
2022-07-16,PL05,Rovaniemi Plant,Hydro,403
2022-07-17,PL01,Vaasa Plant,Wind,103
2022-07-17,PL02,Espoo Plant,Solar,32
2022-07-17,PL03,Oulu Plant,Biomass,295
2022-07-17,PL04,Tampere Plant,Nuclear,1114
2022-07-17,PL05,Rovaniemi Plant,Hydro,384
2022-07-18,PL01,Vaasa Plant,Wind,83
2022-07-18,PL02,Espoo Plant,Solar,39
2022-07-18,PL03,Oulu Plant,Biomass,314
2022-07-18,PL04,Tampere Plant,Nuclear,1116
2022-07-18,PL05,Rovaniemi Plant,Hydro,395
2022-07-19,PL01,Vaasa Plant,Wind,111
2022-07-19,PL02,Espoo Plant,Solar,33
2022-07-19,PL03,Oulu Plant,Biomass,314
2022-07-19,PL04,Tampere Plant,Nuclear,1113
2022-07-19,PL05,Rovaniemi Plant,Hydro,407
2022-07-20,PL01,Vaasa Plant,Wind,93
2022-07-20,PL02,Espoo Plant,Solar,44
2022-07-20,PL03,Oulu Plant,Biomass,283
2022-07-20,PL04,Tampere Plant,Nuclear,1102
2022-07-20,PL05,Rovaniemi Plant,Hydro,415
2022-07-21,PL01,Vaasa Plant,Wind,83
2022-07-21,PL02,Espoo Plant,Solar,48
2022-07-21,PL03,Oulu Plant,Biomass,282
2022-07-21,PL04,Tampere Plant,Nuclear,1103
2022-07-21,PL05,Rovaniemi Plant,Hydro,403
2022-07-22,PL01,Vaasa Plant,Wind,89
2022-07-22,PL02,Espoo Plant,Solar,65
2022-07-22,PL03,Oulu Plant,Biomass,300
2022-07-22,PL04,Tampere Plant,Nuclear,1114
2022-07-22,PL05,Rovaniemi Plant,Hydro,414
2022-07-23,PL01,Vaasa Plant,Wind,100
2022-07-23,PL02,Espoo Plant,Solar,48
2022-07-23,PL03,Oulu Plant,Biomass,299
2022-07-23,PL04,Tampere Plant,Nuclear,1106
2022-07-23,PL05,Rovaniemi Plant,Hydro,388
2022-07-24,PL01,Vaasa Plant,Wind,88
2022-07-24,PL02,Espoo Plant,Solar,39
2022-07-24,PL03,Oulu Plant,Biomass,280
2022-07-24,PL04,Tampere Plant,Nuclear,1087
2022-07-24,PL05,Rovaniemi Plant,Hydro,419
2022-07-25,PL01,Vaasa Plant,Wind,93
2022-07-25,PL02,Espoo Plant,Solar,51
2022-07-25,PL03,Oulu Plant,Biomass,298
2022-07-25,PL04,Tampere Plant,Nuclear,1115
2022-07-25,PL05,Rovaniemi Plant,Hydro,383
2022-07-26,PL01,Vaasa Plant,Wind,103
2022-07-26,PL02,Espoo Plant,Solar,43
2022-07-26,PL03,Oulu Plant,Biomass,300
2022-07-26,PL04,Tampere Plant,Nuclear,1117
2022-07-26,PL05,Rovaniemi Plant,Hydro,386
2022-07-27,PL01,Vaasa Plant,Wind,101
2022-07-27,PL02,Espoo Plant,Solar,36
2022-07-27,PL03,Oulu Plant,Biomass,290
2022-07-27,PL04,Tampere Plant,Nuclear,1095
2022-07-27,PL05,Rovaniemi Plant,Hydro,407
2022-07-28,PL01,Vaasa Plant,Wind,110
2022-07-28,PL02,Espoo Plant,Solar,35
2022-07-28,PL03,Oulu Plant,Biomass,317
2022-07-28,PL04,Tampere Plant,Nuclear,1102
2022-07-28,PL05,Rovaniemi Plant,Hydro,388
2022-07-29,PL01,Vaasa Plant,Wind,83
2022-07-29,PL02,Espoo Plant,Solar,62
2022-07-29,PL03,Oulu Plant,Biomass,283
2022-07-29,PL04,Tampere Plant,Nuclear,1102
2022-07-29,PL05,Rovaniemi Plant,Hydro,415
2022-07-30,PL01,Vaasa Plant,Wind,102
2022-07-30,PL02,Espoo Plant,Solar,66
2022-07-30,PL03,Oulu Plant,Biomass,306
2022-07-30,PL04,Tampere Plant,Nuclear,1094
2022-07-30,PL05,Rovaniemi Plant,Hydro,401
2022-07-31,PL01,Vaasa Plant,Wind,115
2022-07-31,PL02,Espoo Plant,Solar,38
2022-07-31,PL03,Oulu Plant,Biomass,294
2022-07-31,PL04,Tampere Plant,Nuclear,1118
2022-07-31,PL05,Rovaniemi Plant,Hydro,397
2022-08-01,PL01,Vaasa Plant,Wind,106
2022-08-01,PL02,Espoo Plant,Solar,61
2022-08-01,PL03,Oulu Plant,Biomass,296
2022-08-01,PL04,Tampere Plant,Nuclear,1106
2022-08-01,PL05,Rovaniemi Plant,Hydro,405
2022-08-02,PL01,Vaasa Plant,Wind,97
2022-08-02,PL02,Espoo Plant,Solar,69
2022-08-02,PL03,Oulu Plant,Biomass,307
2022-08-02,PL04,Tampere Plant,Nuclear,1082
2022-08-02,PL05,Rovaniemi Plant,Hydro,393
2022-08-03,PL01,Vaasa Plant,Wind,110
2022-08-03,PL02,Espoo Plant,Solar,31
2022-08-03,PL03,Oulu Plant,Biomass,281
2022-08-03,PL04,Tampere Plant,Nuclear,1116
2022-08-03,PL05,Rovaniemi Plant,Hydro,418
2022-08-04,PL01,Vaasa Plant,Wind,88
2022-08-04,PL02,Espoo Plant,Solar,52
2022-08-04,PL03,Oulu Plant,Biomass,282
2022-08-04,PL04,Tampere Plant,Nuclear,1097
2022-08-04,PL05,Rovaniemi Plant,Hydro,395
2022-08-05,PL01,Vaasa Plant,Wind,107
2022-08-05,PL02,Espoo Plant,Solar,50
2022-08-05,PL03,Oulu Plant,Biomass,314
2022-08-05,PL04,Tampere Plant,Nuclear,1101
2022-08-05,PL05,Rovaniemi Plant,Hydro,413
2022-08-06,PL01,Vaasa Plant,Wind,114
2022-08-06,PL02,Espoo Plant,Solar,59
2022-08-06,PL03,Oulu Plant,Biomass,281
2022-08-06,PL04,Tampere Plant,Nuclear,1086
2022-08-06,PL05,Rovaniemi Plant,Hydro,417
2022-08-07,PL01,Vaasa Plant,Wind,118
2022-08-07,PL02,Espoo Plant,Solar,49
2022-08-07,PL03,Oulu Plant,Biomass,288
2022-08-07,PL04,Tampere Plant,Nuclear,1085
2022-08-07,PL05,Rovaniemi Plant,Hydro,389
2022-08-08,PL01,Vaasa Plant,Wind,98
2022-08-08,PL02,Espoo Plant,Solar,36
2022-08-08,PL03,Oulu Plant,Biomass,298
2022-08-08,PL04,Tampere Plant,Nuclear,1101
2022-08-08,PL05,Rovaniemi Plant,Hydro,416
2022-08-09,PL01,Vaasa Plant,Wind,96
2022-08-09,PL02,Espoo Plant,Solar,43
2022-08-09,PL03,Oulu Plant,Biomass,310
2022-08-09,PL04,Tampere Plant,Nuclear,1111
2022-08-09,PL05,Rovaniemi Plant,Hydro,410
2022-08-10,PL01,Vaasa Plant,Wind,83
2022-08-10,PL02,Espoo Plant,Solar,56
2022-08-10,PL03,Oulu Plant,Biomass,318
2022-08-10,PL04,Tampere Plant,Nuclear,1096
2022-08-10,PL05,Rovaniemi Plant,Hydro,389
2022-08-11,PL01,Vaasa Plant,Wind,119
2022-08-11,PL02,Espoo Plant,Solar,68
2022-08-11,PL03,Oulu Plant,Biomass,316
2022-08-11,PL04,Tampere Plant,Nuclear,1085
2022-08-11,PL05,Rovaniemi Plant,Hydro,418
2022-08-12,PL01,Vaasa Plant,Wind,94
2022-08-12,PL02,Espoo Plant,Solar,35
2022-08-12,PL03,Oulu Plant,Biomass,290
2022-08-12,PL04,Tampere Plant,Nuclear,1112
2022-08-12,PL05,Rovaniemi Plant,Hydro,401
2022-08-13,PL01,Vaasa Plant,Wind,92
2022-08-13,PL02,Espoo Plant,Solar,34
2022-08-13,PL03,Oulu Plant,Biomass,289
2022-08-13,PL04,Tampere Plant,Nuclear,1096
2022-08-13,PL05,Rovaniemi Plant,Hydro,403
2022-08-14,PL01,Vaasa Plant,Wind,91
2022-08-14,PL02,Espoo Plant,Solar,43
2022-08-14,PL03,Oulu Plant,Biomass,298
2022-08-14,PL04,Tampere Plant,Nuclear,1096
2022-08-14,PL05,Rovaniemi Plant,Hydro,382
2022-08-15,PL01,Vaasa Plant,Wind,112
2022-08-15,PL02,Espoo Plant,Solar,45
2022-08-15,PL03,Oulu Plant,Biomass,285
2022-08-15,PL04,Tampere Plant,Nuclear,1082
2022-08-15,PL05,Rovaniemi Plant,Hydro,398
2022-08-16,PL01,Vaasa Plant,Wind,116
2022-08-16,PL02,Espoo Plant,Solar,43
2022-08-16,PL03,Oulu Plant,Biomass,319
2022-08-16,PL04,Tampere Plant,Nuclear,1082
2022-08-16,PL05,Rovaniemi Plant,Hydro,384
2022-08-17,PL01,Vaasa Plant,Wind,93
2022-08-17,PL02,Espoo Plant,Solar,58
2022-08-17,PL03,Oulu Plant,Biomass,282
2022-08-17,PL04,Tampere Plant,Nuclear,1083
2022-08-17,PL05,Rovaniemi Plant,Hydro,418
2022-08-18,PL01,Vaasa Plant,Wind,117
2022-08-18,PL02,Espoo Plant,Solar,54
2022-08-18,PL03,Oulu Plant,Biomass,305
2022-08-18,PL04,Tampere Plant,Nuclear,1111
2022-08-18,PL05,Rovaniemi Plant,Hydro,410
2022-08-19,PL01,Vaasa Plant,Wind,82
2022-08-19,PL02,Espoo Plant,Solar,43
2022-08-19,PL03,Oulu Plant,Biomass,296
2022-08-19,PL04,Tampere Plant,Nuclear,1087
2022-08-19,PL05,Rovaniemi Plant,Hydro,412
2022-08-20,PL01,Vaasa Plant,Wind,112
2022-08-20,PL02,Espoo Plant,Solar,34
2022-08-20,PL03,Oulu Plant,Biomass,286
2022-08-20,PL04,Tampere Plant,Nuclear,1105
2022-08-20,PL05,Rovaniemi Plant,Hydro,412
2022-08-21,PL01,Vaasa Plant,Wind,92
2022-08-21,PL02,Espoo Plant,Solar,30
2022-08-21,PL03,Oulu Plant,Biomass,304
2022-08-21,PL04,Tampere Plant,Nuclear,1082
2022-08-21,PL05,Rovaniemi Plant,Hydro,394
2022-08-22,PL01,Vaasa Plant,Wind,106
2022-08-22,PL02,Espoo Plant,Solar,37
2022-08-22,PL03,Oulu Plant,Biomass,296
2022-08-22,PL04,Tampere Plant,Nuclear,1103
2022-08-22,PL05,Rovaniemi Plant,Hydro,387
2022-08-23,PL01,Vaasa Plant,Wind,87
2022-08-23,PL02,Espoo Plant,Solar,45
2022-08-23,PL03,Oulu Plant,Biomass,319
2022-08-23,PL04,Tampere Plant,Nuclear,1110
2022-08-23,PL05,Rovaniemi Plant,Hydro,396
2022-08-24,PL01,Vaasa Plant,Wind,108
2022-08-24,PL02,Espoo Plant,Solar,61
2022-08-24,PL03,Oulu Plant,Biomass,294
2022-08-24,PL04,Tampere Plant,Nuclear,1085
2022-08-24,PL05,Rovaniemi Plant,Hydro,418
2022-08-25,PL01,Vaasa Plant,Wind,118
2022-08-25,PL02,Espoo Plant,Solar,46
2022-08-25,PL03,Oulu Plant,Biomass,313
2022-08-25,PL04,Tampere Plant,Nuclear,1104
2022-08-25,PL05,Rovaniemi Plant,Hydro,381
2022-08-26,PL01,Vaasa Plant,Wind,105
2022-08-26,PL02,Espoo Plant,Solar,42
2022-08-26,PL03,Oulu Plant,Biomass,293
2022-08-26,PL04,Tampere Plant,Nuclear,1114
2022-08-26,PL05,Rovaniemi Plant,Hydro,416
2022-08-27,PL01,Vaasa Plant,Wind,90
2022-08-27,PL02,Espoo Plant,Solar,59
2022-08-27,PL03,Oulu Plant,Biomass,318
2022-08-27,PL04,Tampere Plant,Nuclear,1097
2022-08-27,PL05,Rovaniemi Plant,Hydro,407
2022-08-28,PL01,Vaasa Plant,Wind,104
2022-08-28,PL02,Espoo Plant,Solar,62
2022-08-28,PL03,Oulu Plant,Biomass,310
2022-08-28,PL04,Tampere Plant,Nuclear,1095
2022-08-28,PL05,Rovaniemi Plant,Hydro,418
2022-08-29,PL01,Vaasa Plant,Wind,106
